GENE       CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT            P
10480       11   32573767   32614498    114      15  85716       1.1254       0.1302
493860      11   32592080   32804658    522      20  85716       1.0929      0.13723
79056       11   32819774   32868123    138      16  85716      0.89801      0.18459
79832       11   32883178   32990270    158      12  85716      0.22352      0.41157
91614       11   33005864   33043582    136      10  85716       1.4028     0.080344
55346       11   33029417   33089454    253      13  85716       1.3656     0.086029
1479        11   33074584   33171491    224      18  85716       1.5026     0.066467
10114       11   33246672   33367023    197      22  85716      0.16966      0.43264
25758       11   33366568   33684102    676      60  85716     -0.14801      0.55883
100131378   11   33688108   33710740     58      14  85716       1.0026      0.15802
966         11   33693010   33746479    126      20  85716      0.96281      0.16782
26273       11   33730944   33784531    134      16  85716      0.73718      0.23051
4005        11   33848576   33902289    123      23  85716       1.4087     0.079458
4076        11   34041617   34112610    169       8  85716      0.57428      0.28289
55226       11   34095564   34161034     94       5  85716      0.88646      0.18769
25841       11   34140987   34368008    611      88  85716       0.7051      0.24037
847         11   34428925   34482060    137      17  85716      0.97641      0.16443
2001        11   34468795   34523800    162      21  85716       1.9002       0.0287
26298       11   34611041   34673288    129      29  85716        1.956     0.025234
51074       11   34872295   34926411    269      11  85716      0.13157      0.44766
8050        11   34905829   35006128    390      15  85716    -0.056487      0.52252
960         11   35128870   35242402    341      48  85716      0.24412      0.40357
6506        11   35241205   35430063    502      41  85716      0.10637      0.45765
25891       11   35421827   35540300    356      42  85716      0.19869      0.42125
24147       11   35608187   35630873     45      11  85716     -0.45105      0.67402
54765       11   35652692   35821053    159      28  85716      0.31426      0.37666
143458      11   35933981   36242136    897     101  85716        -0.59      0.72241
29099       11   36262292   36299449    144      16  85716      0.64242       0.2603
79899       11   36286175   36475204    634      64  85716       2.0308     0.021137
7189        11   36473767   36520313     75      13  85716       1.2494      0.10577
5896        11   36500400   36589762    154      21  85716       1.4385     0.075145
5897        11   36581943   36608279     62       6  85716        1.011        0.156
119710      11   36584229   36669291    253       9  85716       1.0385      0.14951
57689       11   40099938   41470212   3040     171  85716       2.3173     0.010244
8539        11   43301955   43354530     63      17  85716     -0.72129      0.76463
55761       11   43348885   43504933    284      26  85716     -0.31203      0.62249
51144       11   43670593   43866619    393      23  85716      0.74559      0.22796
221120      11   43870807   43930275    168      19  85716     -0.14279      0.55677
390110      11   43911084   44070307    565      54  85716     -0.77265      0.78013
387763      11   43932556   43953883     73      13  85716      -2.2297      0.98712
84680       11   44056179   44094237    101      18  85716     -0.37342      0.64558
2132        11   44085549   44255430    265      22  85716    -0.063143      0.52517
60529       11   44250438   44329220    213      44  85716      0.17929      0.42886
3732        11   44554427   44630363    233      41  85716     -0.52794      0.70123
90139       11   44717130   44942427    593      70  85716     -0.79738      0.78739
9537        11   44922348   44961306     86      20  85716       0.3716      0.35509
56981       11   45084013   45245124    302      28  85716       2.8369    0.0022776
101060179   11   45203066   45224744     48      10  85716      0.80977      0.20904
57586       11   45230302   45296333    151      18  85716       2.9213    0.0017426
8534        11   45637689   45675656     91      11  85716     -0.50859      0.69448
55343       11   45794072   45823016     69      15  85716       1.5863      0.05634
1408        11   45837118   45893248     95      16  85716        1.258      0.10419
9479        11   45875496   45916465     62      18  85716       2.2067     0.013669
143678      11   45896534   45917282     27       7  85716       1.8665     0.030987
9409        11   45899669   45928123     43       9  85716       1.9595     0.025029
120071      11   45910974   45939096     40      10  85716       1.7044     0.044154
51317       11   45919319   46131434    290      18  85716      0.85201       0.1971
90993       11   46267638   46331422     91      16  85716      0.89259      0.18604
8525        11   46322905   46390554     76      16  85716       1.2551      0.10473
4192        11   46370784   46393837     16       4  85716       1.1021      0.13522
1132        11   46374792   46396608     12       4  85716       1.0342      0.15052
55626       11   46386412   46604069    158      17  85716       1.0497      0.14694
283254      11   46593306   46627894     22       5  85716       1.3836     0.083245
9776        11   46607276   46686019     59       9  85716        1.067      0.14299
392         11   46667075   46710665     47       8  85716      0.16597      0.43409
79797       11   46690767   46715916     25       5  85716    -0.048681      0.51941
2147        11   46709192   46749506     67      10  85716      0.33408      0.36916
9793        11   46733534   46856308    158      19  85716       0.3949      0.34646
4038        11   46846717   46928622    104      12  85716       0.1243      0.45054
79096       11   46926528   47174381    277      17  85716      0.52732      0.29899
84364       11   47154298   47187503     56      11  85716      0.94238        0.173
29763       11   47167522   47196459     46      10  85716      0.31604      0.37598
1643        11   47204942   47249218     81      10  85716      0.45366      0.32504
53          11   47229302   47258847     65       8  85716      0.85078      0.19745
10062       11   47238300   47279033     82      10  85716      0.97511      0.16475
8567        11   47259376   47340031    146      15  85716      0.70351      0.24087
4607        11   47321406   47362702     84      16  85716       1.0559      0.14551
6688        11   47344858   47405640    126      14  85716       1.5827      0.05674
91252       11   47397132   47426500     53       8  85716       1.5823     0.056786
5702        11   47408769   47436473     60       7  85716      0.94817      0.17152
5913        11   47427757   47459178     67       7  85716      0.26507      0.39548
10658       11   47455937   47575569     97      19  85716       1.3996      0.08081
114971      11   47555430   47583461     21       7  85716       2.3288    0.0099343
55709       11   47562197   47589015     22       8  85716       1.9462     0.025816
4722        11   47569010   47594563     15       6  85716       1.3233     0.092875
399888      11   47576678   47599194     18       8  85716       1.3273     0.092204
114900      11   47579664   47604409     23       7  85716       1.6736     0.047104
23788       11   47595204   47652654     47       9  85716       1.4773     0.069793
79841       11   47649169   47725382    103      12  85716      0.83365      0.20224
23360       11   47706517   47777460    107      12  85716      0.92102      0.17852
23279       11   47768113   47858505    128      12  85716      0.85084      0.19743
5795        11   47970558   48180842    254      21  85716     -0.18575      0.57368
119765      11   48206810   48227739     59       8  85716      0.27339      0.39228
119764      11   48235104   48256015     52       6  85716     -0.13567      0.55396
390113      11   48253861   48274778     59       7  85716      0.13812      0.44507
256148      11   48296223   48317152     65       6  85716      0.49189       0.3114
256144      11   48314941   48335930     29       6  85716     0.002902      0.49884
403253      11   48473466   48499774     52       7  85716      0.66181      0.25405
283116      11   49021600   49047977     72       4  85716      0.85542      0.19616
646754      11   49043714   49069112     69       9  85716      0.46404      0.32131
2346        11   49136635   49218670    182      16  85716      0.35367      0.36179
283092      11   49942391   49963419     66       8  85716      0.84639      0.19867
283093      11   49971473   49992535     54       8  85716      0.58742      0.27846
79097       11   55252182   55281119     95      10  85716     -0.21843      0.58645
81327       11   55313661   55354225    112      14  85716     -0.23311      0.59216
81328       11   55357884   55378918     81      11  85716     -0.82147      0.79431
81309       11   55544307   55565419    122       9  85716     -0.79619      0.78704
219428      11   55562128   55583060    121      12  85716      -1.2755      0.89893
219429      11   55593354   55614398     95       6  85716     -0.76063      0.77656
81300       11   55628358   55649296     36       8  85716     -0.45566      0.67568
219431      11   55640904   55661839     35       7  85716     -0.28014      0.61032
219432      11   55648587   55676189     49      10  85716        -1.23      0.89066
390142      11   55763438   55784382     81       8  85716      -0.6061      0.72777
219436      11   55785556   55806500     67      12  85716     -0.76582      0.77811
219437      11   55801467   55822402     58       9  85716     -0.76461      0.77775
219438      11   55808023   55830591     63       9  85716     -0.55113      0.70923
26338       11   55817219   55838154     51      10  85716     -0.45927      0.67698
390144      11   55828752   55849738     51       9  85716      0.13532      0.44618
84767       11   55873297   55901810    103       7  85716       1.0102       0.1562
390148      11   55903650   55924582    137       6  85716      0.92505      0.17747
10798       11   55925456   55946400    116       5  85716      0.90269      0.18335
282770      11   55957558   55978463    141       5  85716       0.7665      0.22169
338674      11   55983681   56004625    125       5  85716      0.66744      0.25224
219447      11   56020419   56041393    152       7  85716      0.91554      0.17995
120586      11   56083308   56104240    127       5  85716      0.87463      0.19089
390151      11   56095043   56115981    128       5  85716      0.82887      0.20359
390152      11   56112373   56133311    111       5  85716      0.81748      0.20683
81168       11   56126771   56147718     67       6  85716      0.69751      0.24274
219453      11   56149394   56170317     44       8  85716      0.92383      0.17779
282775      11   56166618   56187556     43       7  85716      0.66498      0.25303
219464      11   56222106   56243185     52       6  85716      0.75924      0.22385
390154      11   56242200   56263222     53       6  85716      0.81102      0.20868
390155      11   56265639   56286619     48       8  85716      0.68056      0.24808
219469      11   56280127   56301062     57      10  85716      0.60877      0.27134
219473      11   56308307   56329245     69       8  85716      0.63694      0.26208
390157      11   56336039   56356998     64       9  85716      0.28857      0.38646
219477      11   56350215   56371288     75      10  85716      0.21053      0.41663
219417      11   56365624   56386553     62      10  85716     -0.21619      0.58558
219479      11   56407258   56428232     87      10  85716     -0.30892      0.62131
390162      11   56452469   56473401     59       7  85716       1.1247      0.13036
219482      11   56459488   56480538     63       8  85716        1.221      0.11105
219484      11   56480435   56501370     57      11  85716       1.0233      0.15309
219487      11   56532340   56553257     82      10  85716       1.0618      0.14416
390167      11   56566774   56587721     44       6  85716      0.48543      0.31368
390168      11   56602555   56623502     50      10  85716      0.86085      0.19466
338675      11   56631489   56652439     43      11  85716      0.67614      0.24948
219493      11   56653686   56674618     60      11  85716       1.0905      0.13774
390174      11   56690388   56711305     58      10  85716       1.5208     0.064151
283189      11   56732828   56753811     64      11  85716      0.92582      0.17727
390181      11   56978914   56999843     49      13  85716      0.70172      0.24143
219527      11   57171747   57201714     76      11  85716     0.061475      0.47549
187         11   57223577   57247453     47      10  85716      0.39192      0.34756
85456       11   57289629   57334952     88      12  85716      0.45125       0.3259
105369311   11   57312395   57335956     38       8  85716     -0.49741      0.69055
6749        11   57315985   57345877     51      10  85716     -0.31056      0.62193
5024        11   57325946   57382399    114      18  85716      0.58746      0.27845
10394       11   57366769   57391150     37      10  85716      0.54404      0.29321
5553        11   57376787   57400657     27       8  85716       -0.539      0.70506
29015       11   57396954   57437580     46      14  85716     -0.54934      0.70861
349667      11   57450537   57487539     21       9  85716       4.5144   3.1745e-06
8501        11   57474531   57525719     46       9  85716       3.9669   3.6406e-05
26519       11   57518463   57540759     30       7  85716       1.1519      0.12468
219537      11   57527552   57560274     59       7  85716      0.90764      0.18203
9246        11   57541655   57578330     68       8  85716      0.67704      0.24919
710         11   57587554   57624853     41      10  85716       2.4334    0.0074789
219539      11   57635087   57659944     16       5  85716       2.4499    0.0071457
10978       11   57647744   57671865     29       5  85716       2.5269    0.0057544
25921       11   57658002   57711187     68      10  85716       2.6974    0.0034946
219541      11   57693709   57722438     33       6  85716       3.1668   0.00077069
51075       11   57702523   57750973     50       7  85716       3.0936   0.00098876
280636      11   57731250   57753411     18       5  85716       2.9361     0.001662
643376      11   57733514   57763256     26       6  85716       2.8994    0.0018692
1500        11   57751762   57829180     73      10  85716       2.7569    0.0029179
219956      11   58013881   58191587    424      28  85716       1.5856     0.056413
219952      11   58020953   58041906     63       8  85716      0.59131      0.27716
219954      11   58108500   58129444     45       6  85716       1.7319     0.041647
219957      11   58180434   58201518     28       6  85716       1.0148       0.1551
219958      11   58193204   58214181     34       9  85716       1.2451      0.10655
219959      11   58204745   58225722     53      12  85716       1.4921     0.067839
219960      11   58217882   58238918     52       8  85716       1.0684      0.14268
81341       11   58256792   58278260     40       6  85716      0.54279      0.29364
219965      11   58348125   58369069     40       4  85716      0.92063      0.17862
441608      11   58392465   58413409     89       5  85716      0.64888      0.25821
390190      11   58412265   58433313     70       3  85716      -1.2423      0.89293
390191      11   58429120   58450173     48       5  85716      -1.0986      0.86402
219968      11   58497176   58518105     19       7  85716     -0.45419      0.67515
9404        11   58516871   58588892     87      15  85716     -0.43087      0.66672
80829       11   58569114   58631550     62      15  85716     -0.48517      0.68622
1270        11   58612673   58635733     21       8  85716    -0.026184      0.51044
10249       11   58698757   58741974    131      12  85716      0.31601        0.376
219970      11   58824065   58854808    136       9  85716      0.25152      0.40071
92292       11   58917629   58967074    106      11  85716      0.93523      0.17483
374393      11   59097185   59137415     39       7  85716      0.31925      0.37477
63901       11   59132845   59165039     74       4  85716      0.48316      0.31449
23220       11   59161430   59218587    123      15  85716     -0.31223      0.62257
219972      11   59198510   59223021     43       7  85716     -0.59241      0.72321
341112      11   59245468   59268657     60       8  85716     -0.15285      0.56074
105369316   11   59250051   59294695     83      14  85716     -0.32247      0.62645
390195      11   59354459   59375394     25       5  85716      0.39288      0.34721
219981      11   59411979   59432953     34       8  85716      0.67391      0.25018
219982      11   59428057   59454188     59       9  85716      0.13138      0.44774
219983      11   59446961   59467905     73       8  85716     -0.12595      0.55011
390197      11   59467430   59488365     46      10  85716      0.16217      0.43559
219986      11   59493576   59514511     31       6  85716     -0.68334       0.7528
390199      11   59504913   59525857     18       3  85716      -1.6645      0.95199
5007        11   59564398   59626144     99       9  85716      0.39129      0.34779
219988      11   59626716   59679040     67       8  85716      0.40405      0.34309
390201      11   59702916   59723845     51       7  85716      0.30032      0.38197
6809        11   59745059   59815882    177       9  85716      0.71951      0.23591
54948       11   59796135   59820872     50      10  85716      0.37916      0.35229
2694        11   59819268   59855537     50      12  85716    -0.054102      0.52157
6947        11   59842808   59876568     30      11  85716       0.8925      0.18606
105369444   11   60013803   60040834     60       9  85716       0.5746      0.28278
219990      11   60030275   60058044     50      13  85716      0.54411      0.29318
932         11   60046628   60081116     94      12  85716     0.017076      0.49319
2206        11   60078261   60108467     75      12  85716     -0.60149      0.72624
64231       11   60161607   60194666     55       7  85716     -0.72681      0.76633
643680      11   60191253   60253114    164      16  85716      -1.2253      0.88976
51338       11   60270541   60318972    107      16  85716      -0.4269      0.66528
245802      11   60324882   60350968    110       7  85716     -0.29912      0.61757
58475       11   60368485   60405954     77       8  85716       0.1324      0.44734
84689       11   60386014   60427756    110      13  85716     -0.32667      0.62804
64232       11   60419589   60457792    104      15  85716     -0.99732       0.8407
931         11   60445809   60480752     70      11  85716     -0.24348      0.59619
54860       11   60482742   60517430    158      11  85716      0.24442      0.40345
503497      11   60505376   60553424    129      13  85716    -0.011633      0.50464
83661       11   60689574   60725811     31       4  85716     -0.30012      0.61796
728588      11   60714009   60754213     69      11  85716     -0.94692      0.82816
219995      11   60746867   60786733     89      37  85716     -0.32458      0.62725
341116      11   60775304   60811305     79      15  85716      0.56312      0.28668
79080       11   60831956   60861088     91      18  85716       0.7556      0.22494
11251       11   60840925   60865971     81      17  85716      0.45983      0.32282
22917       11   60857542   60885693     49      10  85716       1.3358     0.090813
27339       11   60880547   60916589     53       7  85716       1.0405      0.14906
79073       11   60903899   60933443     52       7  85716      0.72489      0.23426
54972       11   60914441   60947159     62       7  85716      0.67645      0.24938
51296       11   60927083   60962526     85      13  85716       0.5813      0.28052
923         11   60961641   61030377    206      36  85716      0.85538      0.19617
921         11   61092458   61137852     75       9  85716       -1.214      0.88763
55048       11   61120256   61171444    113       5  85716      -1.1252      0.86975
643834      11   61193495   61222878     17       2  85716      0.55406      0.28977
5222        11   61231157   61261457     19       8  85716       1.6995     0.044615
220001      11   61248286   61305316     33      12  85716       1.0582      0.14499
1642        11   61289447   61343212     32      14  85716       1.6511     0.049354
26007       11   61323182   61363139     22       9  85716       1.4846     0.068825
220002      11   61338748   61372299     20       8  85716       1.4978     0.067087
51524       11   61352001   61386502     12       5  85716        1.544     0.061296
51259       11   61381687   61408863     19       7  85716       1.4879     0.068393
79869       11   61392648   61439992     42       6  85716       1.4746     0.070154
54949       11   61420125   61456767     44       4  85716       1.6785     0.046623
220004      11   61471113   61500928     62       9  85716       1.6277     0.051799
390205      11   61498800   61521018     46       8  85716      0.75826      0.22415
9066        11   61503716   61598396    116      16  85716      0.19918      0.42106
747         11   61670433   61757002    152      21  85716       1.3666     0.085876
745         11   61742637   61798518     87      18  85716       2.8506    0.0021821
746         11   61779130   61802613     29       6  85716       2.2534     0.012116
2237        11   61782637   61807244     27       5  85716       2.4793    0.0065825
3992        11   61789625   61827057     37       6  85716       2.5724    0.0050495
9415        11   61806203   61877354    144      19  85716        2.595    0.0047297
3995        11   61863523   61901545     76      13  85716       2.4411    0.0073207
5866        11   61887240   61956311    143      27  85716       1.2456      0.10646
7439        11   61936715   61974463     84      19  85716      0.70178      0.24141
2495        11   61954285   61977660     52      13  85716      0.85326      0.19676
3619        11   62113973   62163163    173      14  85716       2.2924     0.010942
10648       11   62180238   62203537     93      10  85716      0.38311      0.35082
4246        11   62198668   62223939     49      10  85716      0.72431      0.23444
10647       11   62231630   62254812     53      10  85716       1.0959      0.13656
4250        11   62259933   62283160     54       7  85716       0.4658      0.32068
404552      11   62286282   62309064     82      10  85716      -0.7289      0.76697
80150       11   62327302   62411378    204      16  85716     -0.27801       0.6095
7356        11   62409035   62433206     79      17  85716     -0.17826      0.57074
79026       11   62423542   62556860    257      42  85716     -0.66079      0.74563
1937        11   62549601   62583988     27       4  85716      0.35057      0.36296
64852       11   62565045   62601637     26       5  85716       0.3909      0.34794
9219        11   62583203   62611840     27       4  85716      0.17014      0.43245
256364      11   62592218   62622765     24       4  85716      0.12657      0.44964
6094        11   62602741   62625120     16       4  85716     -0.16226      0.56445
26229       11   62605296   62632175     19       5  85716       0.6258      0.26572
23193       11   62614826   62656726     29       9  85716    -0.039792      0.51587
80789       11   62636848   62663302     19       9  85716      -1.8494       0.9678
102288414   11   62652817   62675216     13       9  85716      -1.0466      0.85235
79081       11   62652817   62681769     13       9  85716      -1.0466      0.85235
751071      11   62655263   62677451     10       7  85716     -0.86078      0.80532
790955      11   62661654   62683690     10       6  85716      -1.4064      0.92019
51035       11   62666498   62689117     14       4  85716     -0.68522       0.7534
221091      11   62676402   62699899     28       5  85716       0.1974      0.42176
26580       11   62680262   62719619     48       8  85716      0.22048      0.41275
2785        11   62696422   62719206     29       8  85716       0.4666      0.32039
221092      11   62702625   62737385     34       8  85716      0.57144      0.28385
283237      11   62718078   62748638     26       5  85716      0.35302      0.36204
79842       11   62740963   62764184     16       5  85716     -0.14586      0.55798
5436        11   62751539   62776715     30       6  85716     -0.22544      0.58918
10629       11   62761303   62797342     49      10  85716     -0.61392      0.73037
374395      11   62777399   62800400     26       7  85716     -0.78334      0.78329
79064       11   62780315   62802014     23       6  85716     -0.61441      0.73053
10482       11   62782126   62815492     38       7  85716      -1.0889       0.8619
6811        11   62796860   62842091     71       6  85716      -0.1564      0.56214
54663       11   62822908   62850572     59       5  85716      0.12904      0.44866
6520        11   62846012   62898883     64      11  85716     -0.16932      0.56723
1128        11   62898679   62931861     58      14  85716      0.59303      0.27658
9356        11   62966597   62995023     44       8  85716      0.22395       0.4114
9376        11   62982824   63025845     63      22  85716       1.0299      0.15153
283238      11   63069255   63154221    337      13  85716      -0.2529      0.59983
387601      11   63152266   63253516    242      16  85716      -1.4822      0.93086
387775      11   63258720   63321774    137      13  85716     -0.10054      0.54004
114571      11   63359789   63420259    181      22  85716      0.17424      0.43084
117245      11   63451404   63501208     78      13  85716    -0.046614      0.51859
85329       11   63496052   63526774     34      12  85716     -0.51181      0.69561
5920        11   63526801   63556458     40      11  85716     -0.74439      0.77168
54979       11   63542759   63575089     43      10  85716       -1.726      0.95783
11145       11   63564462   63626926     77      17  85716     -0.37496      0.64615
25923       11   63614082   63681974     77       8  85716     -0.16718      0.56639
10313       11   63671360   63769891     81       8  85716      0.49844      0.30909
65998       11   63749892   63778641     27       5  85716      0.70028      0.24188
144097      11   63803374   63837718     50      11  85716   -0.0019877      0.50079
105369337   11   63826865   63849417     34       7  85716       2.0131     0.022051
2011        11   63828928   63921020    110      10  85716       2.0932     0.018167
283248      11   63901221   63926844     18       3  85716       1.7671     0.038605
79829       11   63928970   63967319     69       7  85716      0.21253      0.41585
1351        11   63964607   63986543     33       4  85716      0.36778      0.35652
55611       11   63975853   64008420     50       6  85716      0.38692      0.34941
28992       11   63988556   64176130    315      42  85716       1.9699     0.024422
23769       11   64025970   64129183    175      33  85716       2.1813     0.014579
10963       11   64175272   64214548     57       8  85716      0.87436      0.19096
83706       11   64196655   64233891     42      11  85716      0.44969      0.32647
83707       11   64213799   64236254     23       8  85716   -0.0020575      0.50082
84304       11   64216258   64240269     33       8  85716     -0.14232      0.55659
3338        11   64220234   64244281     33       9  85716     -0.25647      0.60121
7423        11   64224584   64249264     38       8  85716       0.2861       0.3874
2286        11   64230941   64254135     38       7  85716      0.31957      0.37465
26472       11   64234479   64256941     38       7  85716      0.51297      0.30399
5331        11   64241523   64279452     54      11  85716      0.68376      0.24706
56834       11   64259260   64299500     38      12  85716      0.43722      0.33098
572         11   64259828   64294704     36      12  85716      0.28402       0.3882
50801       11   64281321   64310031     20       7  85716      0.99064      0.16093
25858       11   64290391   64314767     16       5  85716        1.172       0.1206
2101        11   64295528   64326743     28       7  85716       1.1586       0.1233
51504       11   64306492   64328084     23       7  85716       1.0107      0.15609
25824       11   64308088   64331823     27       8  85716      0.85985      0.19494
283234      11   64330197   64367534     72       9  85716      0.86169      0.19443
8986        11   64349153   64382215     76       7  85716      0.82685      0.20416
55867       11   64545626   64582875     39       6  85716      0.24088      0.40482
116085      11   64580810   64612353     58       7  85716     -0.17518      0.56953
9379        11   64596174   64733188    163      14  85716      0.21523      0.41479
10235       11   64716911   64755456     41       4  85716       1.0464       0.1477
5837        11   64736389   64770715     40       5  85716       1.0919      0.13744
7536        11   64754604   64788844     37       6  85716       0.6449       0.2595
5871        11   64779137   64813248     33       9  85716     -0.62093      0.73268
4221        11   64793514   64821294     36      13  85716     -0.84653      0.80137
55561       11   64813809   64854673     59      18  85716       1.0122      0.15573
10938       11   64842727   64889713     72      10  85716      -0.6066      0.72794
23130       11   64884532   64927250     60       6  85716     -0.87873      0.81023
5526        11   64907553   64944478     59       8  85716      -1.2843      0.90048
170589      11   64924471   64948132     41       8  85716      -1.8974      0.97112
283129      11   64928230   64982112    118      11  85716      -1.6827      0.95379
116071      11   64977945   65007653     50      11  85716     -0.21745      0.58607
402         11   65004113   65032185     50      10  85716     -0.71624      0.76308
29907       11   65017408   65050572     45       7  85716     -0.18438      0.57314
29901       11   65030904   65054828     27       3  85716    -0.021765      0.50868
10004       11   65034818   65069021     42       8  85716     -0.52145      0.69897
113130      11   65051009   65094150     61      13  85716      -1.0517      0.85354
7542        11   65074222   65098402     27       7  85716     -0.33571      0.63146
100130348   11   65078212   65099990     21       6  85716     -0.26748      0.60545
738         11   65086115   65121860     46       9  85716      -1.2364      0.89184
7108        11   65101854   65126235     32       9  85716      -1.5169      0.93536
741         11   65106403   65127738     28       7  85716      -1.4256      0.92301
2197        11   65110627   65132200     27       7  85716       -1.467      0.92881
740         11   65112183   65137369     31       8  85716      -1.1639      0.87777
84447       11   65117279   65145178     35      11  85716     -0.29617      0.61645
387778      11   65159994   65183368     31       8  85716      -1.1331      0.87141
823         11   65171215   65222006     87      11  85716       1.1234      0.13064
440044      11   65203840   65252757     86      12  85716       1.8297      0.03365
23649       11   65251852   65315598     59      10  85716       1.2566      0.10444
10435       11   65304818   65332429     32       7  85716       1.4849     0.068791
5977        11   65323754   65362980     45      11  85716        1.541     0.061659
220359      11   65344811   65367613     34       8  85716       1.7148     0.043194
283130      11   65363053   65393701     38      11  85716       1.0093      0.15642
83786       11   65376570   65423525     43      11  85716    -0.086221      0.53435
101927789   11   65444421   65476720     70       6  85716      -0.5249      0.70017
57410       11   65515065   65548711     27       8  85716       1.3958     0.081389
4054        11   65528559   65568361     43      10  85716      0.85142      0.19727
10534       11   65560459   65581888     29       7  85716      -1.2394      0.89241
23625       11   65562349   65584198     29       7  85716      -1.2212        0.889
254102      11   65566038   65602650     64      11  85716      -2.0172      0.97816
10089       11   65582855   65605996     46       8  85716      -1.2381      0.89216
4296        11   65587755   65624338     53       9  85716      -1.7787      0.96236
399909      11   65604322   65647439     52      11  85716      -1.8582      0.96843
6494        11   65628107   65660930     38      10  85716     -0.98582      0.83789
5970        11   65643596   65672972     38       9  85716     -0.64274       0.7398
10524       11   65701996   65729606     85      13  85716      0.15591      0.43805
84153       11   65707673   65730938     71      11  85716      0.19919      0.42106
91056       11   65763898   65790591     44       8  85716     -0.08813      0.53511
5017        11   65777034   65807219     64      11  85716      0.32989      0.37074
101927853   11   65786550   65843497    129      19  85716      0.91262      0.18072
254122      11   65823939   65865049     72      12  85716       0.4019      0.34388
1072        11   65844811   65868333     38       6  85716    -0.073604      0.52934
80198       11   65850244   65876443     45       6  85716     -0.17764       0.5705
30008       11   65856441   65882934     50       8  85716      0.89204      0.18618
1521        11   65869813   65893741     39       7  85716       1.9743     0.024173
9158        11   65873740   65898539     54       9  85716       1.9016     0.028611
11007       11   65880404   65901635     46      10  85716       1.8857     0.029664
8061        11   65882136   65910526     57      12  85716        1.535     0.062396
83638       11   65906810   65929060     36       7  85716      -1.1739      0.87979
10589       11   65909257   65931577     37       7  85716     -0.93609      0.82539
254187      11   65935445   65970392     50       8  85716      -0.6574      0.74454
9092        11   65951689   65990136     95      10  85716      -1.3152      0.90578
84285       11   65986545   66012166     78       8  85716      -1.4728      0.92959
8815        11   65992079   66014146     65       8  85716      -1.4883      0.93166
1474        11   66001991   66023505     57      10  85716      -1.7248      0.95772
117144      11   66006752   66036519     80      14  85716      -1.2829      0.90023
89792       11   66030765   66059180     51       7  85716     -0.25893      0.60215
10992       11   66041775   66078911     31       7  85716     -0.87836      0.81012
55690       11   66060353   66254747    171      27  85716     -0.29574      0.61628
64837       11   66247294   66277861     38       8  85716      0.26673      0.39484
81876       11   66258585   66287492     35       7  85716      0.26261      0.39643
254263      11   66268201   66294214     30       8  85716    -0.097318      0.53876
10897       11   66274580   66299167     27      11  85716     -0.74011      0.77038
256472      11   66281902   66306664     32      13  85716     -0.75784      0.77573
57124       11   66304487   66327044     36       8  85716     -0.13584      0.55402
9610        11   66322064   66347133     42       9  85716      -1.1027      0.86493
25855       11   66327333   66355111     48       8  85716     -0.86497      0.80647
11041       11   66335372   66357690     34       7  85716      -1.3568      0.91257
102724064   11   66337544   66373764     50       6  85716      -1.5058      0.93394
3177        11   66352521   66382476     40       6  85716      -1.4503      0.92651
266743      11   66411004   66436706     40      12  85716      -1.3487      0.91128
65003       11   66425075   66448848     22       8  85716       -1.214      0.88763
246330      11   66456327   66487337     35       6  85716     -0.98103      0.83671
10072       11   66470013   66519659     80       6  85716      -1.5506       0.9395
582         11   66500648   66543613     83       6  85716      -1.3065       0.9043
254359      11   66511379   66556200     79       8  85716     -0.77586      0.78108
89          11   66536395   66573329     79      10  85716      -1.1583      0.87663
8722        11   66553463   66578576     56       7  85716      -1.7527      0.96018
55231       11   66580169   66603083     15       6  85716      -2.8269      0.99765
9973        11   66583162   66616019     25       9  85716      -2.3358      0.99025
10432       11   66606582   66639934     24       9  85716      -1.6334      0.94881
100526737   11   66606582   66656473     36      11  85716      -1.8127      0.96506
5936        11   66628617   66678385     38      11  85716      -1.0383      0.85044
83759       11   66654994   66687921     27       9  85716     -0.13648      0.55428
6712        11   66672496   66739237     57      18  85716      -1.2112      0.88708
105369445   11   66711448   66737977     20      11  85716      -1.7183      0.95713
79703       11   66734736   66853516     91      21  85716      -2.7329      0.99686
9986        11   66833412   66856532     18       9  85716      -1.1102      0.86655
5091        11   66838522   66968376    151      26  85716     -0.90919      0.81837
78999       11   66846480   66870475     23      10  85716      -1.4489      0.92632
254439      11   66965283   66987008     14       8  85716     0.047968      0.48087
91683       11   66996773   67060863     63      20  85716      -1.1884      0.88266
29984       11   67046818   67082017     53      15  85716     -0.01079       0.5043
22992       11   67109268   67268082    159      20  85716      0.12959      0.44845
156         11   67256400   67296558     34      11  85716     -0.66869      0.74815
338692      11   67279291   67312484     33      10  85716     -0.24585       0.5971
54961       11   67293448   67322607     35       7  85716      0.10328      0.45887
57804       11   67340765   67363596     17       3  85716     -0.17685      0.57019
23529       11   67354168   67384177     40       7  85716     -0.51733      0.69754
5883        11   67381952   67408412     37       7  85716     -0.50058      0.69167
5499        11   67388181   67411905     38       8  85716     -0.21325      0.58443
374403      11   67393686   67420090     41       8  85716     -0.21819      0.58636
57571       11   67405678   67435607     48       9  85716     -0.01627      0.50649
6199        11   67418460   67445408     38       7  85716      0.49201      0.31136
5790        11   67425510   67447682     33       5  85716      0.81437      0.20772
