entrez_id,node_idx,degree,gene_symbol,zstat_brca,p_brca,zstat_coca,p_coca,zstat_luca,p_luca,zstat_ovca,p_ovca,zstat_prca,p_prca
10099,209,1,TSPAN3,0.15864,0.43698,0.40384,0.34316,1.1747,0.12006,0.41318,0.33974,1.5673,0.058527
100996746,210,90,SPDYE11,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
100996758,211,6,NPY4R2,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
100996928,212,20,FMC1-LUC7L2,0.18171,0.42791,-1.0572,0.8548,-0.21836,0.58642,-0.8699,0.80782,0.58352,0.27977
100996939,213,7,PYURF,-0.2743,0.60807,-0.66904,0.74826,-0.92413,0.82229,-0.29489,0.61596,0.27665,0.39102
101,214,2,ADAM8,-0.15587,0.56193,0.30839,0.37889,2.1188,0.017052,-0.57426,0.7171,-1.31,0.90491
1010,215,16,CDH12,1.048,0.14732,0.52154,0.301,0.27512,0.39161,-0.0010399,0.50041,0.11423,0.45453
10100,216,1,TSPAN2,0.24141,0.40462,1.3756,0.084467,0.70355,0.24086,-0.75687,0.77544,1.4048,0.08004
10101,217,12,NUBP2,-1.0962,0.86351,1.3739,0.084732,1.6597,0.048488,0.32635,0.37208,4.4447,4.4013e-06
10102,218,122,TSFM,0.78137,0.21729,0.73239,0.23196,1.1224,0.13085,0.93956,0.17372,-0.32662,0.62802
10103,219,3,TSPAN1,3.0491,0.0011477,0.8456,0.19889,2.721,0.0032539,-0.46559,0.67924,3.6849,0.00011441
10105,220,48,PPIF,0.74603,0.22782,1.3236,0.092819,-0.71765,0.76351,0.54722,0.29211,1.1001,0.13565
10106,221,10,CTDSP2,0.51984,0.30159,0.11024,0.45611,1.3395,0.090206,1.1522,0.12462,-0.1806,0.57166
10107,222,2,TRIM10,-0.27553,0.60855,1.6943,0.045103,3.5276,0.00020964,-1.0319,0.84894,7.3666,8.7486e-14
10109,223,39,ARPC2,3.5399,0.00020015,7.0574,8.4821e-13,0.97885,0.16383,0.089326,0.46441,1.135,0.12818
10110,224,6,SGK2,-0.82368,0.79494,-0.71828,0.76371,1.1042,0.13475,-0.208,0.58239,0.20999,0.41684
10111,225,46,RAD50,0.70274,0.24111,0.89028,0.18666,0.62929,0.26458,0.36045,0.35926,0.55877,0.28816
10112,226,103,KIF20A,-0.76691,0.77843,-1.1494,0.87481,1.5562,0.059826,0.28309,0.38855,2.2851,0.011153
10113,227,22,PREB,2.6733,0.0037558,-0.39646,0.65412,-0.58496,0.72071,1.4975,0.06713,0.75187,0.22606
10114,228,7,HIPK3,0.67744,0.24906,3.2825,0.00051438,0.16966,0.43264,2.3299,0.0099062,-0.47515,0.68266
10116,229,23,FEM1B,-0.15056,0.55984,0.70323,0.24096,-0.87853,0.81017,-1.1602,0.87702,-0.81747,0.79317
10117,230,17,ENAM,-0.13805,0.5549,0.26319,0.3962,1.859,0.031516,2.0378,0.020786,-1.2191,0.8886
1012,231,16,CDH13,0.1622,0.43557,-0.12892,0.55129,-0.7346,0.76871,1.0684,0.14267,0.038461,0.48466
10120,232,15,ACTR1B,0.92713,0.17693,2.2418,0.012486,-0.45106,0.67403,2.1029,0.017739,0.89056,0.18658
10121,233,28,ACTR1A,2.9807,0.0014378,1.9639,0.024773,-0.26064,0.60281,1.1737,0.12025,7.4401,5.0293e-14
10123,234,1,ARL4C,1.1276,0.12975,-0.34887,0.63641,-0.57088,0.71596,-0.54091,0.70571,0.30437,0.38042
10124,235,6,ARL4A,3.6165,0.0001493,1.3721,0.085021,-0.57031,0.71577,2.2457,0.012362,0.40791,0.34167
10125,236,22,RASGRP1,0.7,0.24196,1.1709,0.12082,0.1747,0.43066,-0.79765,0.78746,1.1274,0.12978
10126,237,8,DNAL4,1.2967,0.097364,1.8073,0.035359,-0.60395,0.72706,0.052637,0.47901,1.2597,0.1039
10127,238,1,ZNF263,2.8937,0.0019039,0.40678,0.34209,0.66226,0.2539,-0.3699,0.64427,0.65591,0.25594
10128,239,37,LRPPRC,-0.26085,0.6029,-1.0055,0.84267,0.47752,0.3165,1.5584,0.059567,0.68995,0.24511
1013,240,26,CDH15,0.87262,0.19143,0.36913,0.35601,1.1995,0.11516,0.91707,0.17955,1.7822,0.037359
10130,241,28,PDIA6,0.15989,0.43649,-0.13166,0.55237,2.6906,0.0035657,0.22488,0.41104,0.29206,0.38512
10131,242,23,TRAP1,-1.1523,0.87541,2.0088,0.02228,1.8343,0.033305,0.46493,0.32099,1.7504,0.040026
10133,243,61,OPTN,1.9654,0.024686,0.16207,0.43563,-0.50076,0.69173,0.84998,0.19767,-0.82364,0.79493
10134,244,29,BCAP31,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
10135,245,55,NAMPT,-0.67144,0.74903,-0.58113,0.71943,1.7366,0.041233,-0.096483,0.53843,0.21762,0.41386
10136,246,16,CELA3A,-1.6545,0.95099,3.6713,0.00012065,0.16467,0.4346,1.0939,0.13701,0.81809,0.20665
10138,247,39,YAF2,2.2084,0.013607,0.63147,0.26387,-0.25334,0.6,-0.37877,0.64757,0.98035,0.16346
10139,248,9,ARFRP1,0.51645,0.30277,5.127,1.4719e-07,2.5678,0.0051174,0.274841,0.43436,6.1094,5e-10
10140,249,16,TOB1,1.2943,0.097779,-0.79846,0.7877,1.0749,0.14122,1.2808,0.10013,-0.43622,0.66866
10142,250,46,AKAP9,4.1439,1.7072e-05,-0.65244,0.74294,0.4275,0.33451,0.54988,0.2912,2.3705,0.0088811
10144,251,4,FAM13A,0.69307,0.24413,3.3928,0.00034596,0.96091,0.1683,0.88404,0.18834,3.3113,0.00046429
10146,252,60,G3BP1,0.61312,0.2699,2.1799,0.014631,-0.84868,0.80197,0.33523,0.36872,2.1372,0.016293
10147,253,1,SUGP2,2.3138,0.01034,1.9956,0.022991,-0.14658,0.55827,0.93147,0.17581,0.61438,0.26948
10148,254,8,EBI3,2.2486,0.012269,0.098651,0.46071,0.55178,0.29055,-1.8436,0.96738,1.0008,0.15847
10149,255,4,ADGRG2,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
1015,256,57,CDH17,-0.30522,0.6199,-0.031198,0.51244,1.6472,0.049763,-0.11888,0.54731,-0.11997,0.54775
10150,257,6,MBNL2,-0.15659,0.56222,0.1872,0.42575,0.27771,0.39062,-2.1137,0.98273,-0.033326,0.51329
10152,258,33,ABI2,1.0719,0.14187,1.0553,0.14563,1.1887,0.11729,0.53455,0.29648,0.39238,0.34739
10153,259,120,CEBPZ,0.093863,0.46261,1.2863,0.099177,-0.91734,0.82052,3.1888,0.00071444,1.5585,0.059554
10154,260,7,PLXNC1,2.4206,0.0077484,0.95303,0.17029,1.2763,0.10092,-1.5906,0.94415,2.2837,0.011193
10155,261,120,TRIM28,0.14191,0.44357,5.6035,1.0504e-08,1.3715,0.085111,0.36932,0.35594,0.92338,0.1779
10156,262,6,RASA4,0.36964,0.35583,1.0229,0.15318,-0.85866,0.80474,0.274841,0.43436,0.17101,0.43211
10157,263,9,AASS,0.9351,0.17487,0.26379,0.39597,2.1522,0.015692,-2.9281,0.99829,-1.0233,0.84691
10158,264,4,PDZK1IP1,-1.1818,0.88135,-0.13096,0.5521,1.3137,0.094467,-1.1057,0.86558,-0.44397,0.67147
10159,265,40,ATP6AP2,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
1016,266,13,CDH18,0.92472,0.17756,1.1257,0.13014,-0.081874,0.53263,-1.083,0.86061,-0.67449,0.75
10160,267,1,FARP1,1.8999,0.028722,1.5791,0.057154,-0.24405,0.5964,2.2102,0.013546,0.13556,0.44609
10161,268,20,LPAR6,0.16752,0.43348,1.0558,0.14552,1.6948,0.045052,-0.90634,0.81762,1.5736,0.057784
10162,269,27,LPCAT3,-0.59755,0.72493,-1.1065,0.86575,-1.732,0.95836,0.8975,0.18472,-0.22787,0.59012
10163,270,50,WASF2,-0.08828,0.53517,-0.11579,0.54609,-0.42592,0.66492,-0.0824,0.53284,2.5423,0.0055066
10164,271,3,CHST4,2.4147,0.0078734,2.2023,0.013822,1.597,0.055135,-1.2277,0.89021,2.3979,0.0082441
10165,272,8,SLC25A13,0.86404,0.19378,0.71814,0.23634,-0.15182,0.56034,-0.27691,0.60908,-0.12101,0.54816
10166,273,3,SLC25A15,2.3827,0.0085936,0.46964,0.31931,-0.53137,0.70242,-0.92577,0.82272,2.2046,0.013741
101669762,274,8,BLACAT1,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
10168,275,4,ZNF197,-0.63964,0.7388,2.3166,0.010264,1.5253,0.063588,-1.8451,0.96749,-1.0913,0.86242
10169,276,3,SERF2,1.5754,0.057581,1.4599,0.072156,3.4246,0.00030789,2.1272,0.016701,1.0046,0.15754
1017,277,182,CDK2,0.50868,0.30549,-1.8439,0.9674,2.799,0.0025632,2.1951,0.014079,2.055,0.019939
10170,278,21,DHRS9,-0.90869,0.81824,-0.30441,0.61959,0.39239,0.34738,-0.50472,0.69312,-0.99923,0.84116
10171,279,129,RCL1,0.8504,0.19755,0.32601,0.37221,-0.79454,0.78656,-0.82061,0.79407,0.46501,0.32096
10174,280,12,SORBS3,-0.38719,0.65069,1.8102,0.035134,0.94903,0.1713,1.5898,0.055935,-0.51087,0.69528
10175,281,13,CNIH1,-0.16324,0.56484,1.7859,0.037056,1.2734,0.10144,-0.4383,0.66941,-1.9617,0.9751
10178,282,4,TENM1,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
10179,283,33,RBM7,-0.18195,0.57219,0.014449,0.49424,-0.28206,0.61105,-0.66412,0.74669,0.034582,0.48621
1018,284,25,CDK3,-0.42339,0.664,-1.5242,0.93627,-1.7659,0.96129,0.092589,0.46311,-1.0458,0.85218
10181,285,31,RBM5,-0.29624,0.61648,1.1848,0.11805,0.25932,0.39769,0.19417,0.42302,5.0768,1.9193e-07
10186,286,1,LHFPL6,-0.033979,0.51355,1.4697,0.070817,-0.9003,0.81602,2.8426,0.0022377,0.33326,0.36947
10188,287,19,TNK2,0.023275,0.49072,-0.21008,0.5832,0.98506,0.1623,-1.9775,0.97601,2.2183,0.013266
10189,288,173,ALYREF,1.4889,0.068252,1.9322,0.026669,-0.68043,0.75189,0.274841,0.43436,-0.50851,0.69445
1019,289,126,CDK4,1.5875,0.056205,1.6581,0.048644,0.49624,0.30986,-0.6502,0.74222,0.01235,0.49507
10190,290,25,TXNDC9,1.2362,0.10818,0.98343,0.1627,-1.298,0.90286,1.6356,0.050961,2.8904,0.0019239
101927685,291,1,HSFX4,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
101928601,292,7,MEI4,0.027589,0.48899,-1.4017,0.9195,-2.055,0.98006,-0.9888,0.83862,0.38491,0.35015
101928677,293,3,ETDA,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
101929726,294,1,MYMX,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
101929983,295,19,PRAMEF27,-0.50242,0.69231,1.8442,0.032578,0.396488,0.406508,0.274841,0.43436,-1.4134,0.92123
10193,296,21,RNF41,0.85338,0.19672,0.98199,0.16305,0.98722,0.16177,1.7592,0.039272,1.9143,0.027789
10194,297,2,TSHZ1,0.06012,0.47603,0.22313,0.41172,0.45978,0.32284,1.5806,0.056981,4.9783,3.2064e-07
10195,298,22,ALG3,1.83,0.033628,-0.11702,0.54658,0.47957,0.31577,1.981,0.023794,0.43334,0.33238
10196,299,8,PRMT3,0.41744,0.33818,-1.2382,0.89219,-1.0342,0.84948,-0.31969,0.6254,-1.8665,0.96901
10197,300,54,PSME3,1.6671,0.047748,0.76715,0.2215,-0.28125,0.61074,1.1973,0.1156,0.36848,0.35626
10198,301,2,MPHOSPH9,0.81606,0.20723,4.0361,2.7171e-05,1.2179,0.11163,1.7505,0.04002,-0.24593,0.59713
10199,302,169,MPHOSPH10,0.32104,0.37409,0.59323,0.27651,-2.1672,0.98489,-1.9101,0.97194,-0.78054,0.78246
102,303,57,ADAM10,0.67892,0.2486,0.39743,0.34553,-0.61319,0.73013,1.7058,0.044027,-0.5167,0.69732
1020,304,69,CDK5,1.6657,0.04789,1.6261,0.051959,-0.069531,0.52772,1.4522,0.073224,1.8312,0.033533
10200,305,21,MPHOSPH6,1.8543,0.03185,2.5064,0.0060978,2.832,0.0023126,0.23476,0.4072,7.0846,6.9736e-13
10201,306,44,NME6,0.24149,0.40459,1.4609,0.072027,-0.063521,0.52532,0.60547,0.27243,2.1312,0.016536
10202,307,6,DHRS2,0.23767,0.40607,1.9644,0.024742,0.07272,0.47101,0.40698,0.34201,1.5436,0.061347
10203,308,17,CALCRL,0.87426,0.19099,-0.61662,0.73126,0.1385,0.44492,1.7989,0.036014,2.0553,0.019927
10204,309,28,NUTF2,0.74571,0.22792,0.32123,0.37402,1.0952,0.13673,2.3537,0.0092939,1.6465,0.049827
10206,310,8,TRIM13,-0.10658,0.54244,-1.4683,0.92899,-0.057946,0.5231,-2.6122,0.9955,1.4091,0.079396
10207,311,32,PATJ,0.98173,0.16312,2.5065,0.006097,-0.34249,0.63401,2.2846,0.011167,-0.29418,0.61569
10208,312,5,USPL1,0.27299,0.39243,1.2951,0.097638,0.31252,0.37732,0.62442,0.26618,-0.31991,0.62548
10209,313,84,EIF1,2.4926,0.0063397,0.15409,0.43877,-0.026372,0.51052,0.26769,0.39447,0.99278,0.16041
1021,314,64,CDK6,1.0698,0.14236,3.0064,0.0013217,-1.4331,0.92408,0.87339,0.19123,1.8514,0.032058
10210,315,36,TOPORS,1.3022,0.096426,1.2394,0.10759,1.136,0.12797,0.67139,0.25098,1.3689,0.085518
10211,316,21,FLOT1,1.313,0.094595,2.26,0.011911,3.7444,9.0409e-05,0.11549,0.45403,3.6573,0.00012747
10212,317,25,DDX39A,1.4434,0.074454,-0.46766,0.67999,-1.0483,0.85275,-0.65252,0.74297,-0.29663,0.61662
10213,318,115,PSMD14,0.72548,0.23408,-1.1863,0.88225,0.034403,0.48628,-0.59796,0.72507,0.16059,0.43621
10214,319,5,SSX3,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
10215,320,33,OLIG2,1.2231,0.11064,1.6562,0.048839,1.0496,0.14694,-0.65393,0.74342,-0.16287,0.56469
102157402,321,31,AK6,-0.51525,0.69681,-0.80279,0.78895,-0.44476,0.67175,0.82425,0.2049,1.5105,0.065456
10216,322,6,PRG4,-1.1616,0.87731,0.09154,0.46353,-0.19095,0.57572,-0.58408,0.72042,3.5288,0.00020869
10217,323,6,CTDSPL,0.81697,0.20697,0.29222,0.38506,0.40311,0.34343,0.50253,0.30765,3.1037,0.00095543
10219,324,35,KLRG1,0.48028,0.31551,-1.7352,0.95864,2.8063,0.0025055,-0.3187,0.62502,2.884,0.0019633
1022,325,135,CDK7,-1.0225,0.84673,-0.76594,0.77814,-0.9949,0.84011,0.30378,0.38065,2.5814,0.0049204
10220,326,16,GDF11,-0.65272,0.74303,-0.86933,0.80767,-0.23116,0.59141,0.92571,0.1773,1.3705,0.085266
10221,327,14,TRIB1,-0.77796,0.7817,1.817,0.03461,1.4111,0.079107,0.81743,0.20684,0.53284,0.29707
10223,328,2,GPA33,-1.5141,0.935,3.6727,0.00012001,1.3774,0.084194,-1.6797,0.95349,2.0036,0.022556
10225,329,15,CD96,-0.036019,0.51437,0.098447,0.46079,-0.85732,0.80437,-0.7593,0.77616,1.4742,0.070215
10226,330,14,PLIN3,1.2758,0.10102,0.50869,0.30548,-0.62563,0.73422,-1.5056,0.93391,-0.20001,0.57926
10227,331,3,MFSD10,-0.14231,0.55658,0.36986,0.35574,1.5284,0.063208,-0.63687,0.73789,1.398,0.081061
10228,332,76,STX6,0.60778,0.27167,-0.13075,0.55201,-0.51439,0.69651,-1.3145,0.90566,-1.0302,0.84855
10229,333,15,COQ7,2.0965,0.01802,-0.18524,0.57348,0.11554,0.45401,1.4626,0.071791,1.245,0.10657
10231,334,4,RCAN2,-0.40361,0.65675,-0.8082,0.79051,-0.33875,0.6326,0.58553,0.27909,-0.52574,0.70047
10232,335,7,MSLN,-0.57634,0.71781,-0.75909,0.7761,-1.4357,0.92446,0.22164,0.4123,1.4613,0.071972
10235,336,13,RASGRP2,0.37626,0.35336,0.70216,0.24129,1.0464,0.1477,0.45601,0.32419,-1.3883,0.91748
10236,337,70,HNRNPR,0.94745,0.1717,0.1089,0.45664,-0.46612,0.67943,0.82548,0.20455,-0.99751,0.84074
10237,338,6,SLC35B1,0.10545,0.45801,1.9686,0.024499,-0.41272,0.6601,0.48673,0.31323,1.6808,0.046404
10238,339,60,DCAF7,2.3134,0.010349,1.8196,0.034407,1.3268,0.092295,-0.19397,0.5769,1.3342,0.091074
10239,340,32,AP3S2,-0.12096,0.54814,1.0098,0.15629,0.94862,0.17141,0.44511,0.32812,2.6043,0.0046027
1024,341,60,CDK8,-0.076449,0.53047,0.31461,0.37653,-1.1315,0.87107,0.33932,0.36719,0.70873,0.23925
10240,342,99,MRPS31,2.7648,0.002848,1.723,0.042448,-1.6068,0.94595,-0.82947,0.79658,1.93,0.026805
10241,343,45,CALCOCO2,-0.20936,0.58292,1.7798,0.037553,-0.71572,0.76292,-0.40373,0.65679,0.94905,0.1713
10242,344,15,KCNMB2,0.69023,0.24503,0.2359,0.40676,-1.8072,0.96464,1.9317,0.026696,-1.434,0.92422
10243,345,42,GPHN,0.49241,0.31121,3.0893,0.0010032,-1.3594,0.913,-0.4002,0.65549,-0.2362,0.59336
10244,346,4,RABEPK,3.624,0.00014505,-1.0525,0.85372,0.99458,0.15997,0.14283,0.44321,-0.66568,0.74719
10245,347,30,TIMM17B,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
10246,348,2,SLC17A2,0.56669,0.28546,0.62059,0.26744,4.01,3.0363e-05,-1.0678,0.8572,3.2097,0.00066435
10247,349,11,RIDA,0.47466,0.31751,-1.1216,0.86898,-1.5915,0.94425,1.12,0.13136,-1.3301,0.90827
10248,350,35,POP7,1.5967,0.055166,1.4354,0.075585,1.3883,0.082522,0.43723,0.33097,0.45173,0.32573
10249,351,4,GLYAT,-0.24419,0.59646,0.42422,0.3357,0.31601,0.376,-0.073009,0.5291,-0.46158,0.67781
1025,352,111,CDK9,-0.61718,0.73144,1.2564,0.10448,0.36603,0.35717,0.36093,0.35908,3.0043,0.001331
10250,353,139,SRRM1,0.31076,0.37799,0.14198,0.44355,0.64087,0.26081,-0.28764,0.61319,0.25184,0.40058
10251,354,2,SPRY3,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
10252,355,8,SPRY1,0.44081,0.32968,1.7698,0.038376,-0.24647,0.59734,-0.14835,0.55897,1.1938,0.11627
10253,356,14,SPRY2,0.36881,0.35614,2.0906,0.018282,1.0266,0.15231,-0.22164,0.5877,0.64173,0.26053
10254,357,43,STAM2,-0.9775,0.83584,-1.0351,0.84968,-0.41612,0.66134,1.2202,0.1112,-0.15656,0.5622
10256,358,7,CNKSR1,-0.096017,0.53825,2.1854,0.014431,1.431,0.076215,1.7663,0.03867,-0.33244,0.63022
10257,359,21,ABCC4,0.853,0.19683,1.5867,0.056294,0.78534,0.21613,0.31144,0.37773,4.0984,2.0801e-05
1026,360,134,CDKN1A,1.566,0.058675,3.9618,3.7198e-05,-0.47541,0.68275,1.3827,0.083385,2.1557,0.015553
10260,361,1,DENND4A,0.54075,0.29434,0.34208,0.36615,0.96263,0.16787,0.80856,0.20938,2.1023,0.017763
10261,362,2,IGSF6,2.3528,0.0093175,0.63312,0.26333,1.3771,0.08424,-1.5324,0.93729,-0.36203,0.64133
10262,363,125,SF3B4,2.4146,0.0078752,2.958,0.0015484,-0.95333,0.82979,-1.6503,0.95056,2.1389,0.016222
10265,364,4,IRX5,2.1998,0.01391,-0.14908,0.55925,-0.096165,0.53831,-1.0011,0.84161,3.2294,0.00062017
10266,365,18,RAMP2,1.4932,0.067691,0.7053,0.24031,0.35237,0.36228,2.413,0.0079118,-0.29096,0.61446
10267,366,20,RAMP1,-0.14918,0.55929,-0.24676,0.59745,0.34151,0.36636,-0.47547,0.68277,1.0691,0.1425
10268,367,16,RAMP3,0.0014632,0.49942,3.2291,0.00062097,0.82347,0.20512,-0.85731,0.80436,1.9216,0.027326
10269,368,12,ZMPSTE24,0.92773,0.17677,0.92926,0.17638,0.054543,0.47825,-1.4528,0.92686,1.5033,0.066378
1027,369,110,CDKN1B,0.45448,0.32474,1.7472,0.040303,1.1934,0.11636,-0.88754,0.81261,4.95,3.7105e-07
10270,370,8,AKAP8,1.8507,0.032106,0.55897,0.28809,0.76369,0.22253,0.47299,0.31811,-1.3339,0.90888
10272,371,5,FSTL3,-0.017302,0.5069,-1.4422,0.92538,1.1011,0.13543,0.42876,0.33405,0.73906,0.22994
102723407,372,103,,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
102723475,373,5,KCNE1B,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
102723526,374,9,LINC02218,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
102723555,375,3,SPDYE16,-1.5718,0.942,0.54352,0.29339,0.81371,0.2079,0.55786,0.28847,0.033398,0.48668
102723796,376,2,TLE7,1.4153,0.078486,2.2647,0.011766,2.7445,0.0030306,-1.0819,0.86034,1.8616,0.03133
102724159,377,120,,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
102724428,378,2,SIK1B,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
102724473,379,49,GAGE10,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
102724560,380,44,CBSL,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
102724594,381,3,U2AF1L5,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
102724652,382,1,CRYAA2,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
102724788,383,22,,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
10273,384,102,STUB1,-0.54537,0.70725,-0.38961,0.65159,0.47269,0.31822,-1.4998,0.93317,1.082,0.13962
10274,385,29,STAG1,0.3868,0.34945,1.4587,0.072328,1.8835,0.029819,1.3883,0.082518,4.033,2.7531e-05
10276,386,2,NET1,-0.40056,0.65563,2.1204,0.016984,-0.59226,0.72316,0.12521,0.45018,-0.06277,0.52503
10277,387,30,UBE4B,0.98959,0.16119,2.9598,0.0015393,0.93069,0.17601,-0.1168,0.54649,5.194,1.0291e-07
10278,388,5,EFS,-1.1577,0.87651,2.3167,0.01026,0.36628,0.35708,1.7986,0.036045,2.2754,0.011441
10279,389,2,PRSS16,0.52312,0.30045,2.3363,0.0097381,2.1936,0.014134,1.4847,0.068815,4.7178,1.1918e-06
1028,390,48,CDKN1C,0.94186,0.17313,1.1411,0.12692,1.6194,0.05268,0.48591,0.31351,-0.083918,0.53344
10280,391,31,SIGMAR1,0.49404,0.31064,-0.93207,0.82435,0.98234,0.16297,0.29519,0.38392,3.7306,9.5496e-05
102800317,392,12,TPTEP2-CSNK1E,1.3999,0.080771,1.2141,0.11236,1.8658,0.031034,0.51538,0.30314,0.45722,0.32375
10282,393,67,BET1,-0.77208,0.77997,-1.5313,0.93715,0.25526,0.39926,0.03181,0.48731,-1.2519,0.8947
10283,394,90,CWC27,2.0036,0.022556,-0.83921,0.79933,-0.25933,0.60231,0.38555,0.34992,0.98147,0.16318
10284,395,43,SAP18,-0.1211,0.54819,1.1844,0.11813,1.1437,0.12638,1.5446,0.061227,0.44713,0.32739
10285,396,22,SMNDC1,0.70421,0.24065,1.3945,0.081584,0.95058,0.17091,1.3463,0.08911,1.0038,0.15774
10286,397,83,BCAS2,0.79663,0.21283,0.90518,0.18268,-0.25823,0.60189,0.19501,0.42269,2.0765,0.018923
10287,398,19,RGS19,2.5461,0.0054467,-0.89463,0.81451,2.0703,0.019211,0.274841,0.43436,1.2101,0.11312
10288,399,33,LILRB2,-2.6495,0.99597,0.43224,0.33278,-0.083298,0.53319,0.030648,0.48778,0.89388,0.18569
10289,400,62,EIF1B,-0.2816,0.61087,0.60843,0.27145,1.6532,0.04914,-2.4027,0.99186,2.1416,0.016113
1029,401,146,CDKN2A,6.9259,2.1664e-12,4.0941,2.1189e-05,3.0886,0.0010054,2.1677,0.015089,6.621,1.7834e-11
10290,402,3,SPEG,1.8326,0.03343,0.94649,0.17195,0.80612,0.21009,-0.97263,0.83463,1.0707,0.14215
10291,403,124,SF3A1,2.1957,0.014057,-0.27572,0.60862,1.3717,0.085084,-1.7265,0.95787,2.108,0.017514
10293,404,10,TRAIP,-0.30062,0.61815,1.1916,0.11671,1.7226,0.042484,0.30161,0.38147,5.0992,1.7057e-07
10294,405,24,DNAJA2,2.2236,0.013087,0.41329,0.3397,0.02535,0.48989,0.274841,0.43436,1.0335,0.15068
10295,406,8,BCKDK,1.1379,0.12759,2.0061,0.022424,1.3488,0.088699,-0.44488,0.6718,3.0014,0.0013435
10296,407,12,MAEA,3.6943,0.00011026,0.92392,0.17776,0.94922,0.17125,-0.7589,0.77604,1.9089,0.028139
10297,408,27,APC2,-1.0027,0.842,0.75871,0.22401,0.15778,0.43732,0.78811,0.21532,0.87891,0.18973
10298,409,33,PAK4,0.60182,0.27365,1.2853,0.099337,0.31736,0.37549,0.13719,0.44544,3.273,0.00053213
10299,410,23,MARCHF6,0.82124,0.20576,1.0767,0.14082,1.1929,0.11645,-1.9332,0.9734,0.3124,0.37737
103,411,29,ADAR,-1.4035,0.91977,-0.19653,0.5779,1.8798,0.030066,0.2454,0.40308,3.0887,0.0010051
1030,412,25,CDKN2B,5.8538,2.4018e-09,5.3076,5.5552e-08,1.9708,0.024375,1.4559,0.072711,5.1866,1.0707e-07
10300,413,11,KATNB1,-1.4419,0.92533,0.64482,0.25952,-0.45739,0.6763,-1.2847,0.90054,0.95253,0.17041
10302,414,10,SNAPC5,0.35383,0.36173,0.45625,0.3241,1.5164,0.064712,1.0073,0.15689,6.1237,4.5715e-10
10307,415,5,APBB3,0.55132,0.29071,1.2553,0.10469,0.31932,0.37474,0.27469,0.39178,0.52578,0.29952
10308,416,1,ZNF267,-0.0065306,0.50261,-0.4205,0.66294,-0.055884,0.52228,-0.35946,0.64038,0.91351,0.18049
10309,417,11,CCNO,-0.72931,0.76709,-0.72566,0.76598,-0.1293,0.55144,2.9363,0.0016607,1.9591,0.025049
1031,418,14,CDKN2C,2.0545,0.019965,2.6622,0.0038811,0.69477,0.2436,1.2418,0.10716,4.3443,6.9869e-06
10311,419,21,VPS26C,0.58579,0.27901,1.0688,0.14258,-0.1576,0.56261,-1.2621,0.89654,1.2581,0.10417
10312,420,48,TCIRG1,1.814,0.034841,0.65367,0.25666,-0.15107,0.56004,-0.31239,0.62263,3.0529,0.0011332
10313,421,13,RTN3,0.64174,0.26052,0.77289,0.21979,0.49844,0.30909,1.7529,0.03981,1.0223,0.15332
10314,422,3,LANCL1,0.60826,0.27151,0.54097,0.29426,0.020465,0.49184,0.98097,0.1633,0.54096,0.29427
